LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,GDP,TOT,USD_CAP,A,1980,12844.63178,E
LUX,GDP,TOT,USD_CAP,A,1981,13944.27954,E
LUX,GDP,TOT,USD_CAP,A,1982,14965.10076,E
LUX,GDP,TOT,USD_CAP,A,1983,16011.71115,E
LUX,GDP,TOT,USD_CAP,A,1984,17601.30114,E
LUX,GDP,TOT,USD_CAP,A,1985,18634.30089,E
LUX,GDP,TOT,USD_CAP,A,1986,20810.97627,E
LUX,GDP,TOT,USD_CAP,A,1987,22024.63994,E
LUX,GDP,TOT,USD_CAP,A,1988,24519.63944,E
LUX,GDP,TOT,USD_CAP,A,1989,27703.38373,E
LUX,GDP,TOT,USD_CAP,A,1990,29928.56539,E
LUX,GDP,TOT,USD_CAP,A,1991,33163.68839,E
LUX,GDP,TOT,USD_CAP,A,1992,34070.20196,E
LUX,GDP,TOT,USD_CAP,A,1993,35831.51663,E
LUX,GDP,TOT,USD_CAP,A,1994,37449.25893,E
LUX,GDP,TOT,USD_CAP,A,1995,38242.30302,
LUX,GDP,TOT,USD_CAP,A,1996,39687.69156,
LUX,GDP,TOT,USD_CAP,A,1997,42445.12566,
LUX,GDP,TOT,USD_CAP,A,1998,44215.93184,
LUX,GDP,TOT,USD_CAP,A,1999,49744.96918,
LUX,GDP,TOT,USD_CAP,A,2000,55032.14372,
LUX,GDP,TOT,USD_CAP,A,2001,56082.40131,
LUX,GDP,TOT,USD_CAP,A,2002,58513.3936,
LUX,GDP,TOT,USD_CAP,A,2003,60112.40907,
LUX,GDP,TOT,USD_CAP,A,2004,64633.73004,
LUX,GDP,TOT,USD_CAP,A,2005,68707.78171,
LUX,GDP,TOT,USD_CAP,A,2006,78830.46247,
LUX,GDP,TOT,USD_CAP,A,2007,84984.72115,
LUX,GDP,TOT,USD_CAP,A,2008,90863.78408,
LUX,GDP,TOT,USD_CAP,A,2009,86799.97914,
LUX,GDP,TOT,USD_CAP,A,2010,90257.5916,
LUX,GDP,TOT,USD_CAP,A,2011,94278.92285,
LUX,GDP,TOT,USD_CAP,A,2012,96535.74583,
LUX,GDP,TOT,USD_CAP,A,2013,100561.3664,
LUX,GDP,TOT,USD_CAP,A,2014,104917.9457,
LUX,GDP,TOT,USD_CAP,A,2015,107898.3042,
LUX,GDP,TOT,USD_CAP,A,2016,112955.4702,
LUX,GDP,TOT,USD_CAP,A,2017,114862.5288,
LUX,GDP,TOT,USD_CAP,A,2018,116670.3711,
LUX,GDP,TOT,USD_CAP,A,2019,117184.4656,
LUX,GDP,TOT,USD_CAP,A,2020,117958.3655,
MEX,GDP,TOT,MLN_USD,A,1970,94115.627,E
MEX,GDP,TOT,MLN_USD,A,1971,103008.445,E
MEX,GDP,TOT,MLN_USD,A,1972,116581.758,E
MEX,GDP,TOT,MLN_USD,A,1973,133312.675,E
MEX,GDP,TOT,MLN_USD,A,1974,154188.025,E
MEX,GDP,TOT,MLN_USD,A,1975,177927.73,E
MEX,GDP,TOT,MLN_USD,A,1976,195675.708,E
MEX,GDP,TOT,MLN_USD,A,1977,214986.945,E
MEX,GDP,TOT,MLN_USD,A,1978,249093.53,E
MEX,GDP,TOT,MLN_USD,A,1979,294455.119,E
MEX,GDP,TOT,MLN_USD,A,1980,347776.417,E
MEX,GDP,TOT,MLN_USD,A,1981,414159.161,E
MEX,GDP,TOT,MLN_USD,A,1982,436639.425,E
MEX,GDP,TOT,MLN_USD,A,1983,434249.765,E
MEX,GDP,TOT,MLN_USD,A,1984,466111.234,E
MEX,GDP,TOT,MLN_USD,A,1985,494181.871,E
MEX,GDP,TOT,MLN_USD,A,1986,485209.517,E
MEX,GDP,TOT,MLN_USD,A,1987,506434.857,E
MEX,GDP,TOT,MLN_USD,A,1988,530828.672,E
MEX,GDP,TOT,MLN_USD,A,1989,574798.441,E
MEX,GDP,TOT,MLN_USD,A,1990,626538.133,E
MEX,GDP,TOT,MLN_USD,A,1991,675074.828,E
MEX,GDP,TOT,MLN_USD,A,1992,715513.58,E
MEX,GDP,TOT,MLN_USD,A,1993,758505.079,
MEX,GDP,TOT,MLN_USD,A,1994,812981.04,
MEX,GDP,TOT,MLN_USD,A,1995,777809.434,
MEX,GDP,TOT,MLN_USD,A,1996,845698.562,
MEX,GDP,TOT,MLN_USD,A,1997,919184.017,
MEX,GDP,TOT,MLN_USD,A,1998,977530.109,
MEX,GDP,TOT,MLN_USD,A,1999,1018601.794,
MEX,GDP,TOT,MLN_USD,A,2000,1096748.815,
MEX,GDP,TOT,MLN_USD,A,2001,1116922.396,
MEX,GDP,TOT,MLN_USD,A,2002,1137595.967,
MEX,GDP,TOT,MLN_USD,A,2003,1184225.321,
MEX,GDP,TOT,MLN_USD,A,2004,1263689.079,
MEX,GDP,TOT,MLN_USD,A,2005,1341775.456,
MEX,GDP,TOT,MLN_USD,A,2006,1485717.873,
MEX,GDP,TOT,MLN_USD,A,2007,1560834.849,
MEX,GDP,TOT,MLN_USD,A,2008,1653898.19,
MEX,GDP,TOT,MLN_USD,A,2009,1636084.571,
MEX,GDP,TOT,MLN_USD,A,2010,1740490.338,
MEX,GDP,TOT,MLN_USD,A,2011,1911319.096,
MEX,GDP,TOT,MLN_USD,A,2012,2012767.781,
MEX,GDP,TOT,MLN_USD,A,2013,2064490.947,
MEX,GDP,TOT,MLN_USD,A,2014,2173227.412,
MEX,GDP,TOT,MLN_USD,A,2015,2230188.94,
MEX,GDP,TOT,MLN_USD,A,2016,2383253.082,
MEX,GDP,TOT,MLN_USD,A,2017,2460766.096,
MEX,GDP,TOT,MLN_USD,A,2018,2564184.659,
MEX,GDP,TOT,MLN_USD,A,2019,2633655.705,P
MEX,GDP,TOT,MLN_USD,A,2020,2490161.845,P
MEX,GDP,TOT,USD_CAP,A,1970,1821.231807,E
MEX,GDP,TOT,USD_CAP,A,1971,1927.274057,E
MEX,GDP,TOT,USD_CAP,A,1972,2110.463843,E
MEX,GDP,TOT,USD_CAP,A,1973,2335.347894,E
MEX,GDP,TOT,USD_CAP,A,1974,2616.012156,E
MEX,GDP,TOT,USD_CAP,A,1975,2926.660122,E
MEX,GDP,TOT,USD_CAP,A,1976,3123.797478,E
MEX,GDP,TOT,USD_CAP,A,1977,3333.352316,E
MEX,GDP,TOT,USD_CAP,A,1978,3754.173258,E
MEX,GDP,TOT,USD_CAP,A,1979,4315.112329,E
MEX,GDP,TOT,USD_CAP,A,1980,4940.061065,E
MEX,GDP,TOT,USD_CAP,A,1981,5747.034732,E
MEX,GDP,TOT,USD_CAP,A,1982,5921.25591,E
MEX,GDP,TOT,USD_CAP,A,1983,5757.16342,E
MEX,GDP,TOT,USD_CAP,A,1984,6045.235413,E
MEX,GDP,TOT,USD_CAP,A,1985,6273.769365,E
MEX,GDP,TOT,USD_CAP,A,1986,6033.887794,E
MEX,GDP,TOT,USD_CAP,A,1987,6171.62267,E
MEX,GDP,TOT,USD_CAP,A,1988,6340.201974,E
MEX,GDP,TOT,USD_CAP,A,1989,6731.458394,E
MEX,GDP,TOT,USD_CAP,A,1990,7196.211257,E
MEX,GDP,TOT,USD_CAP,A,1991,7616.689733,E
MEX,GDP,TOT,USD_CAP,A,1992,7938.419674,E
MEX,GDP,TOT,USD_CAP,A,1993,8280.532735,
MEX,GDP,TOT,USD_CAP,A,1994,8736.564824,
MEX,GDP,TOT,USD_CAP,A,1995,8231.658739,
MEX,GDP,TOT,USD_CAP,A,1996,8820.661494,
MEX,GDP,TOT,USD_CAP,A,1997,9456.139259,
MEX,GDP,TOT,USD_CAP,A,1998,9925.675065,
MEX,GDP,TOT,USD_CAP,A,1999,10216.05314,
MEX,GDP,TOT,USD_CAP,A,2000,10870.09212,
MEX,GDP,TOT,USD_CAP,A,2001,10937.1379,
MEX,GDP,TOT,USD_CAP,A,2002,10999.98034,
MEX,GDP,TOT,USD_CAP,A,2003,11308.49237,
MEX,GDP,TOT,USD_CAP,A,2004,11926.99599,
MEX,GDP,TOT,USD_CAP,A,2005,12539.95753,
MEX,GDP,TOT,USD_CAP,A,2006,13725.3836,
MEX,GDP,TOT,USD_CAP,A,2007,14240.15445,
MEX,GDP,TOT,USD_CAP,A,2008,14885.90244,
MEX,GDP,TOT,USD_CAP,A,2009,14521.8044,
MEX,GDP,TOT,USD_CAP,A,2010,15252.07324,
MEX,GDP,TOT,USD_CAP,A,2011,16546.64141,
MEX,GDP,TOT,USD_CAP,A,2012,17220.06914,
MEX,GDP,TOT,USD_CAP,A,2013,17461.79827,
MEX,GDP,TOT,USD_CAP,A,2014,18178.39742,
MEX,GDP,TOT,USD_CAP,A,2015,18454.80148,
MEX,GDP,TOT,USD_CAP,A,2016,19516.14502,
MEX,GDP,TOT,USD_CAP,A,2017,19947.19769,
MEX,GDP,TOT,USD_CAP,A,2018,20581.458,
MEX,GDP,TOT,USD_CAP,A,2019,20938.11076,P
MEX,GDP,TOT,USD_CAP,A,2020,19615.45066,P
NLD,GDP,TOT,MLN_USD,A,1969,52607.563,E
NLD,GDP,TOT,MLN_USD,A,1970,57559.914,E
NLD,GDP,TOT,MLN_USD,A,1971,63096.88,E
NLD,GDP,TOT,MLN_USD,A,1972,67474.309,E
NLD,GDP,TOT,MLN_USD,A,1973,75288.592,E
NLD,GDP,TOT,MLN_USD,A,1974,85556.145,E
NLD,GDP,TOT,MLN_USD,A,1975,93595.877,E
NLD,GDP,TOT,MLN_USD,A,1976,103474.475,E
NLD,GDP,TOT,MLN_USD,A,1977,112015.281,E
NLD,GDP,TOT,MLN_USD,A,1978,122688.676,E
NLD,GDP,TOT,MLN_USD,A,1979,135554.091,E
NLD,GDP,TOT,MLN_USD,A,1980,152603.74,E
NLD,GDP,TOT,MLN_USD,A,1981,165734.354,E
NLD,GDP,TOT,MLN_USD,A,1982,173790.46,E
NLD,GDP,TOT,MLN_USD,A,1983,184335.751,E
NLD,GDP,TOT,MLN_USD,A,1984,196833.421,E
NLD,GDP,TOT,MLN_USD,A,1985,208297.441,E
NLD,GDP,TOT,MLN_USD,A,1986,218414.457,E
NLD,GDP,TOT,MLN_USD,A,1987,228137.864,E
NLD,GDP,TOT,MLN_USD,A,1988,244312.897,E
NLD,GDP,TOT,MLN_USD,A,1989,265113.428,E
NLD,GDP,TOT,MLN_USD,A,1990,286542.665,E
NLD,GDP,TOT,MLN_USD,A,1991,303458.086,E
NLD,GDP,TOT,MLN_USD,A,1992,315668.841,E
NLD,GDP,TOT,MLN_USD,A,1993,327215.265,E
NLD,GDP,TOT,MLN_USD,A,1994,344098.724,E
NLD,GDP,TOT,MLN_USD,A,1995,362261.004,
NLD,GDP,TOT,MLN_USD,A,1996,380633.555,
NLD,GDP,TOT,MLN_USD,A,1997,406142.982,
NLD,GDP,TOT,MLN_USD,A,1998,435230.455,
NLD,GDP,TOT,MLN_USD,A,1999,462796.455,
NLD,GDP,TOT,MLN_USD,A,2000,507559.11,
NLD,GDP,TOT,MLN_USD,A,2001,532415.015,
NLD,GDP,TOT,MLN_USD,A,2002,556285.465,
NLD,GDP,TOT,MLN_USD,A,2003,554087.973,
NLD,GDP,TOT,MLN_USD,A,2004,583046.953,
NLD,GDP,TOT,MLN_USD,A,2005,614044.12,
NLD,GDP,TOT,MLN_USD,A,2006,670415.576,
NLD,GDP,TOT,MLN_USD,A,2007,719798.015,
NLD,GDP,TOT,MLN_USD,A,2008,763407.575,
NLD,GDP,TOT,MLN_USD,A,2009,736543.428,
NLD,GDP,TOT,MLN_USD,A,2010,748422.162,
NLD,GDP,TOT,MLN_USD,A,2011,777880.907,
NLD,GDP,TOT,MLN_USD,A,2012,792041.828,
NLD,GDP,TOT,MLN_USD,A,2013,827475.788,
NLD,GDP,TOT,MLN_USD,A,2014,830318.43,
NLD,GDP,TOT,MLN_USD,A,2015,851884.697,
NLD,GDP,TOT,MLN_USD,A,2016,890488.555,
NLD,GDP,TOT,MLN_USD,A,2017,943739.619,
NLD,GDP,TOT,MLN_USD,A,2018,995331.662,
NLD,GDP,TOT,MLN_USD,A,2019,1024519.584,
NLD,GDP,TOT,MLN_USD,A,2020,1035786.568,P
NLD,GDP,TOT,USD_CAP,A,1969,4086.836185,E
NLD,GDP,TOT,USD_CAP,A,1970,4417.004965,E
NLD,GDP,TOT,USD_CAP,A,1971,4782.447669,E
NLD,GDP,TOT,USD_CAP,A,1972,5062.057973,E
NLD,GDP,TOT,USD_CAP,A,1973,5602.906249,E
NLD,GDP,TOT,USD_CAP,A,1974,6317.644002,E
NLD,GDP,TOT,USD_CAP,A,1975,6852.118038,E
NLD,GDP,TOT,USD_CAP,A,1976,7513.174939,E
NLD,GDP,TOT,USD_CAP,A,1977,8084.594023,E
NLD,GDP,TOT,USD_CAP,A,1978,8802.209108,E
NLD,GDP,TOT,USD_CAP,A,1979,9659.396119,E
NLD,GDP,TOT,USD_CAP,A,1980,10786.70855,E
NLD,GDP,TOT,USD_CAP,A,1981,11633.43413,E
NLD,GDP,TOT,USD_CAP,A,1982,12143.5153,E
NLD,GDP,TOT,USD_CAP,A,1983,12830.15998,E
NLD,GDP,TOT,USD_CAP,A,1984,13647.78134,E
NLD,GDP,TOT,USD_CAP,A,1985,14377.86218,E
NLD,GDP,TOT,USD_CAP,A,1986,14994.43407,E
NLD,GDP,TOT,USD_CAP,A,1987,15558.3572,E
NLD,GDP,TOT,USD_CAP,A,1988,16553.08154,E
NLD,GDP,TOT,USD_CAP,A,1989,17858.34,E
NLD,GDP,TOT,USD_CAP,A,1990,19171.41112,E
NLD,GDP,TOT,USD_CAP,A,1991,20140.11387,E
NLD,GDP,TOT,USD_CAP,A,1992,20793.21034,E
NLD,GDP,TOT,USD_CAP,A,1993,21401.53329,E
NLD,GDP,TOT,USD_CAP,A,1994,22372.6438,E
NLD,GDP,TOT,USD_CAP,A,1995,23433.66349,
NLD,GDP,TOT,USD_CAP,A,1996,24509.56566,
NLD,GDP,TOT,USD_CAP,A,1997,26016.46158,
NLD,GDP,TOT,USD_CAP,A,1998,27709.33053,
NLD,GDP,TOT,USD_CAP,A,1999,29268.68549,
NLD,GDP,TOT,USD_CAP,A,2000,31869.84237,
NLD,GDP,TOT,USD_CAP,A,2001,33180.54438,
NLD,GDP,TOT,USD_CAP,A,2002,34447.05337,
NLD,GDP,TOT,USD_CAP,A,2003,34150.26029,
NLD,GDP,TOT,USD_CAP,A,2004,35809.2957,
NLD,GDP,TOT,USD_CAP,A,2005,37625.25244,
NLD,GDP,TOT,USD_CAP,A,2006,41014.04476,
NLD,GDP,TOT,USD_CAP,A,2007,43938.34789,
NLD,GDP,TOT,USD_CAP,A,2008,46419.04259,
NLD,GDP,TOT,USD_CAP,A,2009,44557.98114,
NLD,GDP,TOT,USD_CAP,A,2010,45044.96911,
NLD,GDP,TOT,USD_CAP,A,2011,46599.22766,
NLD,GDP,TOT,USD_CAP,A,2012,47271.96823,
NLD,GDP,TOT,USD_CAP,A,2013,49242.78671,
NLD,GDP,TOT,USD_CAP,A,2014,49233.23035,
NLD,GDP,TOT,USD_CAP,A,2015,50288.35282,
NLD,GDP,TOT,USD_CAP,A,2016,52289.40429,
NLD,GDP,TOT,USD_CAP,A,2017,55089.58143,
NLD,GDP,TOT,USD_CAP,A,2018,57760.65818,
NLD,GDP,TOT,USD_CAP,A,2019,59067.14232,P
NLD,GDP,TOT,USD_CAP,A,2020,59388.02638,P
NZL,GDP,TOT,MLN_USD,A,1970,11060.14,E
NZL,GDP,TOT,MLN_USD,A,1971,12323.407,
NZL,GDP,TOT,MLN_USD,A,1972,13733.547,
NZL,GDP,TOT,MLN_USD,A,1973,15088.028,
NZL,GDP,TOT,MLN_USD,A,1974,17208.57,
NZL,GDP,TOT,MLN_USD,A,1975,19414.246,
NZL,GDP,TOT,MLN_USD,A,1976,20376.288,
NZL,GDP,TOT,MLN_USD,A,1977,20225.295,
NZL,GDP,TOT,MLN_USD,A,1978,22663.824,
NZL,GDP,TOT,MLN_USD,A,1979,24041.254,
NZL,GDP,TOT,MLN_USD,A,1980,26543.296,
NZL,GDP,TOT,MLN_USD,A,1981,29792.827,
NZL,GDP,TOT,MLN_USD,A,1982,33224.455,
NZL,GDP,TOT,MLN_USD,A,1983,36150.072,
NZL,GDP,TOT,MLN_USD,A,1984,40046.668,
NZL,GDP,TOT,MLN_USD,A,1985,41348.444,
NZL,GDP,TOT,MLN_USD,A,1986,43465.288,
NZL,GDP,TOT,MLN_USD,A,1987,44273.485,
NZL,GDP,TOT,MLN_USD,A,1988,45962.992,
NZL,GDP,TOT,MLN_USD,A,1989,48168.247,
NZL,GDP,TOT,MLN_USD,A,1990,49520.168,
NZL,GDP,TOT,MLN_USD,A,1991,50932.811,
NZL,GDP,TOT,MLN_USD,A,1992,52681.048,
NZL,GDP,TOT,MLN_USD,A,1993,56956.26,
NZL,GDP,TOT,MLN_USD,A,1994,61719.814,
NZL,GDP,TOT,MLN_USD,A,1995,65810.471,
NZL,GDP,TOT,MLN_USD,A,1996,68930.626,
NZL,GDP,TOT,MLN_USD,A,1997,72388.499,
NZL,GDP,TOT,MLN_USD,A,1998,73810.393,
NZL,GDP,TOT,MLN_USD,A,1999,78923.926,
NZL,GDP,TOT,MLN_USD,A,2000,82993.426,
NZL,GDP,TOT,MLN_USD,A,2001,87345.956,
NZL,GDP,TOT,MLN_USD,A,2002,92024.858,
NZL,GDP,TOT,MLN_USD,A,2003,96546.623,
NZL,GDP,TOT,MLN_USD,A,2004,102560.135,
NZL,GDP,TOT,MLN_USD,A,2005,106147.849,
NZL,GDP,TOT,MLN_USD,A,2006,116145.806,
NZL,GDP,TOT,MLN_USD,A,2007,124052.165,
NZL,GDP,TOT,MLN_USD,A,2008,127057.687,
NZL,GDP,TOT,MLN_USD,A,2009,132008.446,
NZL,GDP,TOT,MLN_USD,A,2010,135839.549,
NZL,GDP,TOT,MLN_USD,A,2011,143362.869,
NZL,GDP,TOT,MLN_USD,A,2012,145417.047,
NZL,GDP,TOT,MLN_USD,A,2013,160992.629,
NZL,GDP,TOT,MLN_USD,A,2014,168435.427,
NZL,GDP,TOT,MLN_USD,A,2015,172758.809,
NZL,GDP,TOT,MLN_USD,A,2016,188355.645,
NZL,GDP,TOT,MLN_USD,A,2017,203544.585,
NZL,GDP,TOT,MLN_USD,A,2018,208974.451,
NZL,GDP,TOT,MLN_USD,A,2019,225242.967,
NZL,GDP,TOT,MLN_USD,A,2020,224859.689,E
NZL,GDP,TOT,USD_CAP,A,1970,3922.035308,E
NZL,GDP,TOT,USD_CAP,A,1971,4302.865697,
NZL,GDP,TOT,USD_CAP,A,1972,4714.571568,
NZL,GDP,TOT,USD_CAP,A,1973,5078.434327,
NZL,GDP,TOT,USD_CAP,A,1974,5675.649616,
NZL,GDP,TOT,USD_CAP,A,1975,6289.033284,
NZL,GDP,TOT,USD_CAP,A,1976,6539.245253,
NZL,GDP,TOT,USD_CAP,A,1977,6465.887162,
NZL,GDP,TOT,USD_CAP,A,1978,7243.1525,
NZL,GDP,TOT,USD_CAP,A,1979,7661.330268,
NZL,GDP,TOT,USD_CAP,A,1980,8442.524194,
NZL,GDP,TOT,USD_CAP,A,1981,9437.069122,
NZL,GDP,TOT,USD_CAP,A,1982,10438.09444,
NZL,GDP,TOT,USD_CAP,A,1983,11205.85012,
NZL,GDP,TOT,USD_CAP,A,1984,12291.79512,
NZL,GDP,TOT,USD_CAP,A,1985,12637.05508,
NZL,GDP,TOT,USD_CAP,A,1986,13243.53701,
NZL,GDP,TOT,USD_CAP,A,1987,13375.67537,
NZL,GDP,TOT,USD_CAP,A,1988,13852.61966,
NZL,GDP,TOT,USD_CAP,A,1989,14434.596,
NZL,GDP,TOT,USD_CAP,A,1990,14681.34232,
NZL,GDP,TOT,USD_CAP,A,1991,14528.57084,
NZL,GDP,TOT,USD_CAP,A,1992,14872.40934,
NZL,GDP,TOT,USD_CAP,A,1993,15886.49445,
NZL,GDP,TOT,USD_CAP,A,1994,16982.11911,
NZL,GDP,TOT,USD_CAP,A,1995,17831.91653,
NZL,GDP,TOT,USD_CAP,A,1996,18394.74445,
NZL,GDP,TOT,USD_CAP,A,1997,19089.29076,
NZL,GDP,TOT,USD_CAP,A,1998,19312.99193,
NZL,GDP,TOT,USD_CAP,A,1999,20537.59563,
NZL,GDP,TOT,USD_CAP,A,2000,21470.85053,
NZL,GDP,TOT,USD_CAP,A,2001,22399.27079,
NZL,GDP,TOT,USD_CAP,A,2002,23180.06498,
NZL,GDP,TOT,USD_CAP,A,2003,23868.72925,
NZL,GDP,TOT,USD_CAP,A,2004,25006.7382,
NZL,GDP,TOT,USD_CAP,A,2005,25590.12745,
NZL,GDP,TOT,USD_CAP,A,2006,27675.50845,
NZL,GDP,TOT,USD_CAP,A,2007,29290.05392,
NZL,GDP,TOT,USD_CAP,A,2008,29748.93157,
NZL,GDP,TOT,USD_CAP,A,2009,30572.37222,
NZL,GDP,TOT,USD_CAP,A,2010,31135.86444,
NZL,GDP,TOT,USD_CAP,A,2011,32638.10333,
NZL,GDP,TOT,USD_CAP,A,2012,32916.91304,
NZL,GDP,TOT,USD_CAP,A,2013,36084.86578,
NZL,GDP,TOT,USD_CAP,A,2014,37084.79414,
NZL,GDP,TOT,USD_CAP,A,2015,37246.95114,
NZL,GDP,TOT,USD_CAP,A,2016,39719.04294,
NZL,GDP,TOT,USD_CAP,A,2017,42074.66057,
NZL,GDP,TOT,USD_CAP,A,2018,42455.49781,
NZL,GDP,TOT,USD_CAP,A,2019,44929.97834,
NZL,GDP,TOT,USD_CAP,A,2020,44024.52984,E
NOR,GDP,TOT,MLN_USD,A,1970,13034.956,
NOR,GDP,TOT,MLN_USD,A,1971,14472.597,
NOR,GDP,TOT,MLN_USD,A,1972,15903.04,
NOR,GDP,TOT,MLN_USD,A,1973,17534.883,
NOR,GDP,TOT,MLN_USD,A,1974,19862.592,
NOR,GDP,TOT,MLN_USD,A,1975,22777.12,
NOR,GDP,TOT,MLN_USD,A,1976,25430.511,
NOR,GDP,TOT,MLN_USD,A,1977,28134.446,
NOR,GDP,TOT,MLN_USD,A,1978,31278.558,
NOR,GDP,TOT,MLN_USD,A,1979,35354.741,
NOR,GDP,TOT,MLN_USD,A,1980,40307.958,
NOR,GDP,TOT,MLN_USD,A,1981,44827.146,
NOR,GDP,TOT,MLN_USD,A,1982,47708.707,
NOR,GDP,TOT,MLN_USD,A,1983,51546.969,
NOR,GDP,TOT,MLN_USD,A,1984,56639.016,
NOR,GDP,TOT,MLN_USD,A,1985,61675.033,
NOR,GDP,TOT,MLN_USD,A,1986,65460.375,
NOR,GDP,TOT,MLN_USD,A,1987,68255.253,
NOR,GDP,TOT,MLN_USD,A,1988,70482.467,
NOR,GDP,TOT,MLN_USD,A,1989,74006.126,
NOR,GDP,TOT,MLN_USD,A,1990,78260.062,
NOR,GDP,TOT,MLN_USD,A,1991,83402.375,
NOR,GDP,TOT,MLN_USD,A,1992,88352.11,
NOR,GDP,TOT,MLN_USD,A,1993,93019.846,
NOR,GDP,TOT,MLN_USD,A,1994,99809.184,
NOR,GDP,TOT,MLN_USD,A,1995,106136.615,
NOR,GDP,TOT,MLN_USD,A,1996,117500.005,
NOR,GDP,TOT,MLN_USD,A,1997,126025.608,
NOR,GDP,TOT,MLN_USD,A,1998,124906.978,
NOR,GDP,TOT,MLN_USD,A,1999,136333.967,
NOR,GDP,TOT,MLN_USD,A,2000,165880.547,
NOR,GDP,TOT,MLN_USD,A,2001,170458.689,
NOR,GDP,TOT,MLN_USD,A,2002,172360.893,
NOR,GDP,TOT,MLN_USD,A,2003,176174.677,
NOR,GDP,TOT,MLN_USD,A,2004,195385.517,
NOR,GDP,TOT,MLN_USD,A,2005,220981.899,
NOR,GDP,TOT,MLN_USD,A,2006,252424.517,
NOR,GDP,TOT,MLN_USD,A,2007,263385.452,
NOR,GDP,TOT,MLN_USD,A,2008,294277.831,
NOR,GDP,TOT,MLN_USD,A,2009,267338.647,
NOR,GDP,TOT,MLN_USD,A,2010,283183.76,
NOR,GDP,TOT,MLN_USD,A,2011,307471.57,
NOR,GDP,TOT,MLN_USD,A,2012,327987.716,
NOR,GDP,TOT,MLN_USD,A,2013,340137.933,
NOR,GDP,TOT,MLN_USD,A,2014,338506.045,
NOR,GDP,TOT,MLN_USD,A,2015,313230.601,
NOR,GDP,TOT,MLN_USD,A,2016,308522.085,
NOR,GDP,TOT,MLN_USD,A,2017,337993.785,
NOR,GDP,TOT,MLN_USD,A,2018,370400.815,
NOR,GDP,TOT,MLN_USD,A,2019,357618.082,
NOR,GDP,TOT,MLN_USD,A,2020,337675.18,
NOR,GDP,TOT,USD_CAP,A,1970,3362.991808,
NOR,GDP,TOT,USD_CAP,A,1971,3708.069915,
NOR,GDP,TOT,USD_CAP,A,1972,4043.488558,
NOR,GDP,TOT,USD_CAP,A,1973,4426.882946,
NOR,GDP,TOT,USD_CAP,A,1974,4984.339185,
NOR,GDP,TOT,USD_CAP,A,1975,5684.332298,
NOR,GDP,TOT,USD_CAP,A,1976,6316.570078,
NOR,GDP,TOT,USD_CAP,A,1977,6958.804292,
NOR,GDP,TOT,USD_CAP,A,1978,7705.976267,
NOR,GDP,TOT,USD_CAP,A,1979,8680.270217,
NOR,GDP,TOT,USD_CAP,A,1980,9864.894269,
NOR,GDP,TOT,USD_CAP,A,1981,10933.45021,
NOR,GDP,TOT,USD_CAP,A,1982,11593.8534,
NOR,GDP,TOT,USD_CAP,A,1983,12487.15325,
NOR,GDP,TOT,USD_CAP,A,1984,13680.92182,
NOR,GDP,TOT,USD_CAP,A,1985,14850.71832,
NOR,GDP,TOT,USD_CAP,A,1986,15709.23338,
NOR,GDP,TOT,USD_CAP,A,1987,16301.7083,
NOR,GDP,TOT,USD_CAP,A,1988,16745.65618,
NOR,GDP,TOT,USD_CAP,A,1989,17507.95494,
NOR,GDP,TOT,USD_CAP,A,1990,18453.20965,
NOR,GDP,TOT,USD_CAP,A,1991,19568.83496,
NOR,GDP,TOT,USD_CAP,A,1992,20614.11795,
NOR,GDP,TOT,USD_CAP,A,1993,21572.32042,
NOR,GDP,TOT,USD_CAP,A,1994,23013.41565,
NOR,GDP,TOT,USD_CAP,A,1995,24348.84481,
NOR,GDP,TOT,USD_CAP,A,1996,26820.3617,
NOR,GDP,TOT,USD_CAP,A,1997,28609.67275,
NOR,GDP,TOT,USD_CAP,A,1998,28189.34292,
NOR,GDP,TOT,USD_CAP,A,1999,30554.45254,
NOR,GDP,TOT,USD_CAP,A,2000,36936.21614,
NOR,GDP,TOT,USD_CAP,A,2001,37762.22619,
NOR,GDP,TOT,USD_CAP,A,2002,37981.68638,
NOR,GDP,TOT,USD_CAP,A,2003,38592.4813,
NOR,GDP,TOT,USD_CAP,A,2004,42549.11082,
NOR,GDP,TOT,USD_CAP,A,2005,47800.54063,
NOR,GDP,TOT,USD_CAP,A,2006,54156.72965,
NOR,GDP,TOT,USD_CAP,A,2007,55932.35335,
NOR,GDP,TOT,USD_CAP,A,2008,61719.34366,
NOR,GDP,TOT,USD_CAP,A,2009,55361.0783,
NOR,GDP,TOT,USD_CAP,A,2010,57922.63447,
NOR,GDP,TOT,USD_CAP,A,2011,62077.8458,
NOR,GDP,TOT,USD_CAP,A,2012,65349.21616,
NOR,GDP,TOT,USD_CAP,A,2013,66956.28596,
NOR,GDP,TOT,USD_CAP,A,2014,65895.66761,
NOR,GDP,TOT,USD_CAP,A,2015,60352.71691,
NOR,GDP,TOT,USD_CAP,A,2016,58923.24014,
NOR,GDP,TOT,USD_CAP,A,2017,64050.36669,
NOR,GDP,TOT,USD_CAP,A,2018,69729.06909,
NOR,GDP,TOT,USD_CAP,A,2019,66869.49928,
NOR,GDP,TOT,USD_CAP,A,2020,62776.57184,
POL,GDP,TOT,MLN_USD,A,1990,235854.012,E
